Pollster,Start Date,End Date,Entry Date/Time (ET),Number of Observations,Population,Mode,Approve,Disapprove,Undecided,Pollster URL,Source URL,Partisan,Affiliation,Question Text,Question Iteration
YouGov/Economist,2012-07-14,2012-07-16,2012-07-18T13:03:40Z,251,Adults - Republican,Internet,9.0,90.0,1.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14378,http://cdn.yougov.com/cumulus_uploads/document/wxt8kj3j6n/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-07-14,2012-07-16,2012-07-18T13:03:40Z,277,Adults - independent,Internet,42.0,53.0,6.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14378,http://cdn.yougov.com/cumulus_uploads/document/wxt8kj3j6n/econToplines.pdf,Nonpartisan,None,,1
CBS/Times,2012-07-11,2012-07-16,2012-07-18T18:42:53Z,1089,Adults,Live Phone,44.0,46.0,10.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-14382,http://www.cbsnews.com/8301-250_162-57475191/cbs-news-new-york-times-poll-7-18-12/,Nonpartisan,None,,1
CBS/Times,2012-07-11,2012-07-16,2012-07-18T18:42:53Z,,Adults - Democrat,Live Phone,78.0,15.0,7.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-14382,http://www.cbsnews.com/8301-250_162-57475191/cbs-news-new-york-times-poll-7-18-12/,Nonpartisan,None,,1
CBS/Times,2012-07-11,2012-07-16,2012-07-18T18:42:53Z,,Adults - Republican,Live Phone,16.0,81.0,3.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-14382,http://www.cbsnews.com/8301-250_162-57475191/cbs-news-new-york-times-poll-7-18-12/,Nonpartisan,None,,1
CBS/Times,2012-07-11,2012-07-16,2012-07-18T18:42:53Z,,Adults - independent,Live Phone,35.0,49.0,16.0,http://elections.huffingtonpost.com/pollster/polls/cbs-times-14382,http://www.cbsnews.com/8301-250_162-57475191/cbs-news-new-york-times-poll-7-18-12/,Nonpartisan,None,,1
DailyKos/SEIU/PPP (D),2012-07-12,2012-07-15,2012-07-17T11:02:36Z,1000,Registered Voters,Automated Phone,44.0,49.0,8.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14365,http://dailykos.com/weeklypolling/2012/6/28,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-07-12,2012-07-15,2012-07-17T11:02:36Z,380,Registered Voters - Democrat,Automated Phone,84.0,12.0,5.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14365,http://dailykos.com/weeklypolling/2012/6/28,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-07-12,2012-07-15,2012-07-17T11:02:36Z,370,Registered Voters - Republican,Automated Phone,4.0,88.0,8.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14365,http://dailykos.com/weeklypolling/2012/6/28,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-07-12,2012-07-15,2012-07-17T11:02:36Z,250,Registered Voters - independent,Automated Phone,41.0,47.0,11.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14365,http://dailykos.com/weeklypolling/2012/6/28,Sponsor,Dem,,1
Gallup,2012-07-12,2012-07-14,2012-07-16T10:24:33Z,1500,Adults,Live Phone,47.0,46.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-14348,http://www.gallup.com/poll/113980/Gallup-Daily-Obama-Job-Approval.aspx,Nonpartisan,None,,1
Rasmussen,2012-07-12,2012-07-14,2012-07-16T10:22:10Z,1500,Likely Voters,Automated Phone,48.0,51.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-14343,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
NPR,2012-07-09,2012-07-12,2012-07-19T10:37:05Z,1000,Likely Voters,Live Phone,49.0,46.0,,http://elections.huffingtonpost.com/pollster/polls/npr-14390,http://www.npr.org/news/polls/npr.pdf,Nonpartisan,None,,1
Marist/McClatchy,2012-07-09,2012-07-11,2012-07-16T10:48:15Z,849,Registered Voters,Live Phone,47.0,47.0,6.0,http://elections.huffingtonpost.com/pollster/polls/marist-mcclatchy-14351,http://www.mcclatchydc.com/2012/07/13/156143/mcclatchy-marist-poll-july-2012.html,Nonpartisan,None,,1
Marist/McClatchy,2012-07-09,2012-07-11,2012-07-16T10:48:15Z,,Registered Voters - Democrat,Live Phone,83.0,13.0,4.0,http://elections.huffingtonpost.com/pollster/polls/marist-mcclatchy-14351,http://www.mcclatchydc.com/2012/07/13/156143/mcclatchy-marist-poll-july-2012.html,Nonpartisan,None,,1
Marist/McClatchy,2012-07-09,2012-07-11,2012-07-16T10:48:15Z,,Registered Voters - Republican,Live Phone,7.0,89.0,3.0,http://elections.huffingtonpost.com/pollster/polls/marist-mcclatchy-14351,http://www.mcclatchydc.com/2012/07/13/156143/mcclatchy-marist-poll-july-2012.html,Nonpartisan,None,,1
Marist/McClatchy,2012-07-09,2012-07-11,2012-07-16T10:48:15Z,,Registered Voters - independent,Live Phone,44.0,47.0,8.0,http://elections.huffingtonpost.com/pollster/polls/marist-mcclatchy-14351,http://www.mcclatchydc.com/2012/07/13/156143/mcclatchy-marist-poll-july-2012.html,Nonpartisan,None,,1
Gallup,2012-07-09,2012-07-11,2012-07-12T12:54:27Z,1500,Adults,Live Phone,45.0,47.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-14315,http://www.gallup.com/poll/113980/Gallup-Daily-Obama-Job-Approval.aspx,Nonpartisan,None,,1
Rasmussen,2012-07-09,2012-07-11,2012-07-12T10:10:57Z,1500,Likely Voters,Automated Phone,46.0,52.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-14310,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
YouGov/Economist,2012-07-07,2012-07-09,2012-07-11T13:07:24Z,999,Adults,Internet,43.0,51.0,6.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14304,http://cdn.yougov.com/cumulus_uploads/document/qmv1u9m8r1/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-07-07,2012-07-09,2012-07-11T13:07:24Z,373,Adults - Democrat,Internet,76.0,20.0,4.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14304,http://cdn.yougov.com/cumulus_uploads/document/qmv1u9m8r1/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-07-07,2012-07-09,2012-07-11T13:07:24Z,263,Adults - Republican,Internet,9.0,88.0,2.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14304,http://cdn.yougov.com/cumulus_uploads/document/qmv1u9m8r1/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-07-07,2012-07-09,2012-07-11T13:07:24Z,278,Adults - independent,Internet,42.0,52.0,6.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14304,http://cdn.yougov.com/cumulus_uploads/document/qmv1u9m8r1/econToplines.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2012-07-05,2012-07-09,2012-07-10T17:51:03Z,1154,Adults,Live Phone,48.0,47.0,5.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-14291,http://www.ipsos-na.com/download/pr.aspx?id=11798,Nonpartisan,None,,1
Ipsos/Reuters,2012-07-05,2012-07-09,2012-07-10T17:51:03Z,542,Adults - Democrat,Live Phone,80.0,16.0,,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-14291,http://www.ipsos-na.com/download/pr.aspx?id=11798,Nonpartisan,None,,1
Ipsos/Reuters,2012-07-05,2012-07-09,2012-07-10T17:51:03Z,439,Adults - Republican,Live Phone,10.0,88.0,,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-14291,http://www.ipsos-na.com/download/pr.aspx?id=11798,Nonpartisan,None,,1
Ipsos/Reuters,2012-07-05,2012-07-09,2012-07-10T17:51:03Z,173,Adults - independent,Live Phone,41.0,41.0,,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-14291,http://www.ipsos-na.com/download/pr.aspx?id=11798,Nonpartisan,None,,1
Pew,2012-06-28,2012-07-09,2012-07-12T13:58:45Z,2973,Adults,Live Phone,50.0,43.0,7.0,http://elections.huffingtonpost.com/pollster/polls/pew-14317,http://www.people-press.org/files/legacy-pdf/7-12-12%20Political%20Release.pdf,Nonpartisan,None,,1
Gallup,2012-07-06,2012-07-08,2012-07-09T12:40:43Z,1500,Adults,Live Phone,45.0,46.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-14278,http://www.gallup.com/poll/113980/Gallup-Daily-Obama-Job-Approval.aspx,Nonpartisan,None,,1
Rasmussen,2012-07-06,2012-07-08,2012-07-09T10:12:23Z,1500,Likely Voters,Automated Phone,47.0,52.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-14270,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
ABC/Post,2012-07-05,2012-07-08,2012-07-10T09:46:09Z,1003,Adults,Live Phone,47.0,49.0,4.0,http://elections.huffingtonpost.com/pollster/polls/abc-post-14281,http://www.washingtonpost.com/page/2010-2019/WashingtonPost/2012/07/10/National-Politics/Polling/release_102.xml,Nonpartisan,None,,1
Quinnipiac,2012-07-01,2012-07-08,2012-07-11T06:19:34Z,2722,Registered Voters,Live Phone,45.0,49.0,6.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-14292,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/national/release-detail?ReleaseID=1770,Nonpartisan,None,,1
Quinnipiac,2012-07-01,2012-07-08,2012-07-11T06:19:34Z,,Registered Voters - Democrat,Live Phone,85.0,11.0,3.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-14292,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/national/release-detail?ReleaseID=1770,Nonpartisan,None,,1
Quinnipiac,2012-07-01,2012-07-08,2012-07-11T06:19:34Z,1124,Registered Voters - Republican,Live Phone,9.0,88.0,3.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-14292,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/national/release-detail?ReleaseID=1770,Nonpartisan,None,,1
Quinnipiac,2012-07-01,2012-07-08,2012-07-11T06:19:34Z,,Registered Voters - independent,Live Phone,40.0,52.0,8.0,http://elections.huffingtonpost.com/pollster/polls/quinnipiac-14292,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/national/release-detail?ReleaseID=1770,Nonpartisan,None,,1
Rasmussen,2012-07-01,2012-07-05,2012-07-06T09:40:32Z,1500,Likely Voters,Automated Phone,49.0,50.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-14259,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
YouGov/Economist,2012-06-30,2012-07-02,2012-07-05T09:04:12Z,997,Adults,Internet,42.0,52.0,5.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14250,http://cdn.yougov.com/cumulus_uploads/document/kei4w7h2au/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-06-30,2012-07-02,2012-07-05T09:04:12Z,379,Adults - Democrat,Internet,79.0,18.0,3.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14250,http://cdn.yougov.com/cumulus_uploads/document/kei4w7h2au/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-06-30,2012-07-02,2012-07-05T09:04:12Z,269,Adults - Republican,Internet,8.0,91.0,2.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14250,http://cdn.yougov.com/cumulus_uploads/document/kei4w7h2au/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-06-30,2012-07-02,2012-07-05T09:04:12Z,276,Adults - independent,Internet,41.0,55.0,4.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14250,http://cdn.yougov.com/cumulus_uploads/document/kei4w7h2au/econToplines.pdf,Nonpartisan,None,,1
Gallup,2012-06-29,2012-07-01,2012-07-02T13:02:36Z,1500,Adults,Live Phone,46.0,47.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-14232,http://www.gallup.com/poll/113980/Gallup-Daily-Obama-Job-Approval.aspx,Nonpartisan,None,,1
DailyKos/SEIU/PPP (D),2012-06-28,2012-07-01,2012-07-03T16:31:28Z,1000,Registered Voters,Automated Phone,45.0,50.0,5.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14249,http://dailykos.com/weeklypolling/2012/6/28,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-06-28,2012-07-01,2012-07-03T16:31:28Z,380,Registered Voters - Democrat,Automated Phone,82.0,15.0,4.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14249,http://dailykos.com/weeklypolling/2012/6/28,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-06-28,2012-07-01,2012-07-03T16:31:28Z,360,Registered Voters - Republican,Automated Phone,11.0,87.0,2.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14249,http://dailykos.com/weeklypolling/2012/6/28,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-06-28,2012-07-01,2012-07-03T16:31:28Z,270,Registered Voters - independent,Automated Phone,40.0,51.0,9.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14249,http://dailykos.com/weeklypolling/2012/6/28,Sponsor,Dem,,1
CNN,2012-06-28,2012-07-01,2012-07-02T16:10:15Z,1390,Registered Voters,Live Phone,51.0,47.0,2.0,http://elections.huffingtonpost.com/pollster/polls/cnn-14236,http://i2.cdn.turner.com/cnn/2012/images/07/02/rel6b.pdf,Nonpartisan,None,,1
CNN,2012-06-28,2012-07-01,2012-07-02T16:10:15Z,625,Registered Voters - Democrat,Live Phone,90.0,7.0,3.0,http://elections.huffingtonpost.com/pollster/polls/cnn-14236,http://i2.cdn.turner.com/cnn/2012/images/07/02/rel6b.pdf,Nonpartisan,None,,1
CNN,2012-06-28,2012-07-01,2012-07-02T16:10:15Z,660,Registered Voters - Republican,Live Phone,14.0,85.0,1.0,http://elections.huffingtonpost.com/pollster/polls/cnn-14236,http://i2.cdn.turner.com/cnn/2012/images/07/02/rel6b.pdf,Nonpartisan,None,,1
CNN,2012-06-28,2012-07-01,2012-07-02T16:10:15Z,,Registered Voters - independent,Live Phone,44.0,53.0,3.0,http://elections.huffingtonpost.com/pollster/polls/cnn-14236,http://i2.cdn.turner.com/cnn/2012/images/07/02/rel6b.pdf,Nonpartisan,None,,1
Rasmussen,2012-06-28,2012-06-30,2012-07-02T10:47:11Z,1500,Likely Voters,Automated Phone,48.0,51.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-14225,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
Newsweek/Daily Beast,2012-06-28,2012-06-28,2012-07-02T10:51:40Z,600,Likely Voters,Live Phone,45.0,54.0,2.0,http://elections.huffingtonpost.com/pollster/polls/newsweek-daily-beast-14227,http://www.thedailybeast.com/articles/2012/06/29/new-poll-voters-dislike-supreme-court-s-obamacare-ruling.html,Pollster,Dem,,1
Gallup,2012-06-26,2012-06-28,2012-06-29T13:31:28Z,1500,Adults,Live Phone,47.0,46.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-14220,http://www.gallup.com/poll/113980/Gallup-Daily-Obama-Job-Approval.aspx,Nonpartisan,None,,1
Rasmussen,2012-06-25,2012-06-27,2012-06-28T10:01:54Z,1500,Likely Voters,Automated Phone,47.0,51.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-14201,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
Democracy Corps (D),2012-06-23,2012-06-27,2012-06-29T12:28:00Z,1000,Likely Voters,Live Phone,47.0,48.0,5.0,http://elections.huffingtonpost.com/pollster/polls/democracy-corps-d-14218,http://www.democracycorps.com/strategy/2012/06/president-obama-makes-gains-in-winnable-race/,Pollster,Dem,,1
FOX,2012-06-24,2012-06-26,2012-06-28T11:06:23Z,912,Registered Voters,Live Phone,48.0,43.0,9.0,http://elections.huffingtonpost.com/pollster/polls/fox-14207,http://www.foxnews.com/politics/interactive/2012/06/27/poll-voters-say-neither-candidate-has-plan-for-economy/,Nonpartisan,None,,1
YouGov/Economist,2012-06-23,2012-06-25,2012-06-27T13:12:20Z,1000,Adults,Internet,40.0,53.0,6.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14199,http://cdn.yougov.com/cumulus_uploads/document/5zx1lv6x8n/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-06-23,2012-06-25,2012-06-27T13:12:20Z,368,Adults - Democrat,Internet,77.0,17.0,6.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14199,http://cdn.yougov.com/cumulus_uploads/document/5zx1lv6x8n/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-06-23,2012-06-25,2012-06-27T13:12:20Z,260,Adults - Republican,Internet,6.0,93.0,2.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14199,http://cdn.yougov.com/cumulus_uploads/document/5zx1lv6x8n/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-06-23,2012-06-25,2012-06-27T13:12:20Z,296,Adults - independent,Internet,40.0,57.0,4.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14199,http://cdn.yougov.com/cumulus_uploads/document/5zx1lv6x8n/econToplines.pdf,Nonpartisan,None,,1
Gallup,2012-06-23,2012-06-25,2012-06-26T13:03:45Z,1500,Adults,Live Phone,48.0,46.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-14181,http://www.gallup.com/poll/113980/Gallup-Daily-Obama-Job-Approval.aspx,Nonpartisan,None,,1
Rasmussen,2012-06-22,2012-06-24,2012-06-25T09:52:44Z,1500,Likely Voters,Automated Phone,46.0,52.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-14160,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
DailyKos/SEIU/PPP (D),2012-06-21,2012-06-24,2012-06-28T11:20:36Z,1000,Registered Voters,Automated Phone,44.0,51.0,5.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14209,http://dailykos.com/weeklypolling/2012/6/21,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-06-21,2012-06-24,2012-06-28T11:20:36Z,370,Registered Voters - Democrat,Automated Phone,81.0,15.0,4.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14209,http://dailykos.com/weeklypolling/2012/6/21,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-06-21,2012-06-24,2012-06-28T11:20:36Z,350,Registered Voters - Republican,Automated Phone,8.0,88.0,4.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14209,http://dailykos.com/weeklypolling/2012/6/21,Sponsor,Dem,,1
DailyKos/SEIU/PPP (D),2012-06-21,2012-06-24,2012-06-28T11:20:36Z,270,Registered Voters - independent,Automated Phone,39.0,54.0,7.0,http://elections.huffingtonpost.com/pollster/polls/dailykos-seiu-ppp-d-14209,http://dailykos.com/weeklypolling/2012/6/21,Sponsor,Dem,,1
NBC/WSJ,2012-06-20,2012-06-24,2012-06-26T14:01:33Z,1000,Adults,Live Phone,47.0,48.0,5.0,http://elections.huffingtonpost.com/pollster/polls/nbc-wsj-14183,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/120626-JUNE-NBC-WSJ.pdf,Nonpartisan,None,,1
Gallup,2012-06-20,2012-06-22,2012-06-25T10:01:54Z,1500,Adults,Live Phone,46.0,46.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-14163,http://www.gallup.com/poll/113980/Gallup-Daily-Obama-Job-Approval.aspx,Nonpartisan,None,,1
Rasmussen,2012-06-19,2012-06-21,2012-06-22T09:56:15Z,1500,Likely Voters,Automated Phone,44.0,54.0,,http://elections.huffingtonpost.com/pollster/polls/rasmussen-14150,http://www.rasmussenreports.com/public_content/politics/obama_administration/obama_approval_index_history,Nonpartisan,None,,1
ARG,2012-06-17,2012-06-20,2012-06-21T14:16:08Z,1100,Adults,Live Phone,45.0,49.0,6.0,http://elections.huffingtonpost.com/pollster/polls/arg-14148,http://americanresearchgroup.com/economy/,Nonpartisan,None,,1
ARG,2012-06-17,2012-06-20,2012-06-21T14:16:08Z,396,Adults - Democrat,Live Phone,90.0,5.0,,http://elections.huffingtonpost.com/pollster/polls/arg-14148,http://americanresearchgroup.com/economy/,Nonpartisan,None,,1
ARG,2012-06-17,2012-06-20,2012-06-21T14:16:08Z,363,Adults - Republican,Live Phone,11.0,86.0,,http://elections.huffingtonpost.com/pollster/polls/arg-14148,http://americanresearchgroup.com/economy/,Nonpartisan,None,,1
ARG,2012-06-17,2012-06-20,2012-06-21T14:16:08Z,341,Adults - independent,Live Phone,29.0,63.0,,http://elections.huffingtonpost.com/pollster/polls/arg-14148,http://americanresearchgroup.com/economy/,Nonpartisan,None,,1
Gallup,2012-06-17,2012-06-19,2012-06-20T13:07:06Z,1500,Adults,Live Phone,46.0,48.0,,http://elections.huffingtonpost.com/pollster/polls/gallup-14136,http://www.gallup.com/poll/113980/Gallup-Daily-Obama-Job-Approval.aspx,Nonpartisan,None,,1
YouGov/Economist,2012-06-16,2012-06-18,2012-06-20T13:10:25Z,999,Adults,Internet,42.0,52.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14138,http://cdn.yougov.com/cumulus_uploads/document/cfvy9lxvl9/econToplines.pdf,Nonpartisan,None,,1
YouGov/Economist,2012-06-16,2012-06-18,2012-06-20T13:10:25Z,368,Adults - Democrat,Internet,75.0,17.0,8.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-14138,http://cdn.yougov.com/cumulus_uploads/document/cfvy9lxvl9/econToplines.pdf,Nonpartisan,None,,1
